,ID,NrSiblings,MathScore,ReadingScore,WritingScore,LunchType,WklyStudyHours,ParentEduc,TestPrep,Gender,EthnicGroup,ParentMaritalStatus,PracticeSport,IsFirstChild,TransportMeans,MeanScore
5126,402,4.0,59,68,63,1,2.0,3.0,1.0,1,3.0,2.0,2.0,2.0,1.0,63.333333333333336
5127,403,2.0,70,73,71,2,3.0,1.0,1.0,1,3.0,1.0,3.0,1.0,2.0,71.33333333333333
5128,404,2.0,67,86,87,1,3.0,4.0,1.0,1,3.0,2.0,3.0,2.0,2.0,80.0
5129,405,2.0,41,59,57,1,1.0,1.0,1.0,1,4.0,1.0,1.0,2.0,2.0,52.333333333333336
5130,406,2.0,81,63,59,1,3.0,3.0,1.0,2,5.0,4.0,2.0,2.0,2.0,67.66666666666667
5131,407,2.0,50,55,55,2,3.0,2.0,1.0,1,3.0,1.0,2.0,2.0,2.0,53.333333333333336
5132,408,3.0,74,90,90,1,2.0,6.0,1.0,1,3.0,2.0,2.0,1.0,2.0,84.66666666666667
5133,409,2.0,64,71,70,2,2.0,2.0,2.0,1,5.0,2.0,2.0,2.0,2.0,68.33333333333333
5134,410,3.0,76,83,78,1,3.0,2.0,1.0,1,5.0,2.0,2.0,2.0,1.0,79.0
5135,411,5.0,67,68,67,2,2.0,4.0,1.0,2,4.0,2.0,2.0,2.0,2.0,67.33333333333333
5136,412,2.0,54,55,65,1,2.0,1.0,2.0,1,3.0,2.0,2.0,2.0,2.0,58.0
5137,413,3.0,68,56,57,1,2.0,1.0,1.0,2,4.0,4.0,3.0,2.0,1.0,60.333333333333336
5138,414,1.0,100,97,100,2,2.0,4.0,2.0,2,4.0,1.0,3.0,2.0,1.0,99.0
5139,415,3.0,93,74,67,2,3.0,5.0,1.0,2,5.0,2.0,3.0,2.0,1.0,78.0
5140,416,1.0,50,70,78,2,2.0,3.0,2.0,1,4.0,1.0,1.0,1.0,2.0,66.0
5141,417,2.0,64,67,65,1,1.0,2.0,1.0,2,3.0,2.0,3.0,1.0,1.0,65.33333333333333
5142,418,2.0,45,59,60,2,2.0,2.0,1.0,1,2.0,2.0,3.0,1.0,2.0,54.666666666666664
5143,419,2.0,56,70,68,1,2.0,3.0,2.0,1,1.0,2.0,3.0,2.0,2.0,64.66666666666667
5144,420,3.0,88,73,70,2,2.0,1.0,2.0,2,5.0,2.0,3.0,2.0,2.0,77.0
5145,421,1.0,60,66,60,2,2.0,5.0,1.0,1,3.0,2.0,3.0,1.0,2.0,62.0
5146,422,2.0,56,61,62,2,3.0,3.0,1.0,1,3.0,2.0,3.0,2.0,2.0,59.666666666666664
5147,423,1.0,61,61,59,1,2.0,1.0,1.0,2,2.0,2.0,2.0,2.0,2.0,60.333333333333336
5148,424,4.0,73,75,71,2,1.0,4.0,1.0,2,3.0,3.0,3.0,1.0,2.0,73.0
5149,425,2.0,75,77,63,1,2.0,3.0,1.0,2,3.0,1.0,3.0,2.0,1.0,71.66666666666667
5150,426,2.0,46,39,44,1,1.0,5.0,2.0,2,2.0,2.0,2.0,2.0,2.0,43.0
5151,427,2.0,66,79,88,2,2.0,3.0,2.0,1,2.0,2.0,3.0,2.0,2.0,77.66666666666667
5152,428,3.0,39,46,40,2,2.0,2.0,1.0,1,3.0,2.0,3.0,1.0,2.0,41.666666666666664
5153,429,3.0,61,54,61,2,2.0,3.0,2.0,2,3.0,1.0,3.0,2.0,2.0,58.666666666666664
5154,430,2.0,91,84,80,2,1.0,3.0,1.0,2,5.0,2.0,3.0,1.0,1.0,85.0
5155,431,3.0,78,81,77,2,2.0,5.0,1.0,2,1.0,1.0,3.0,2.0,1.0,78.66666666666667
5156,432,2.0,100,99,95,2,2.0,3.0,2.0,2,2.0,2.0,2.0,1.0,2.0,98.0
5157,433,2.0,64,71,70,2,3.0,2.0,1.0,1,3.0,3.0,3.0,2.0,2.0,68.33333333333333
5158,434,1.0,73,70,69,2,2.0,1.0,1.0,1,5.0,3.0,2.0,2.0,2.0,70.66666666666667
5159,436,3.0,63,60,54,1,2.0,1.0,1.0,2,5.0,3.0,2.0,1.0,2.0,59.0
5160,437,4.0,50,42,39,2,2.0,5.0,1.0,2,3.0,2.0,1.0,1.0,1.0,43.666666666666664
5161,438,1.0,58,51,46,2,3.0,2.0,1.0,2,3.0,2.0,3.0,2.0,2.0,51.666666666666664
5162,439,3.0,62,65,63,2,3.0,1.0,1.0,1,4.0,3.0,2.0,2.0,2.0,63.333333333333336
5163,440,1.0,82,83,92,2,2.0,5.0,2.0,1,4.0,2.0,3.0,2.0,1.0,85.66666666666667
5164,441,1.0,77,86,92,2,3.0,4.0,1.0,1,4.0,2.0,3.0,1.0,2.0,85.0
5165,442,4.0,82,80,80,2,1.0,6.0,1.0,2,3.0,1.0,2.0,1.0,2.0,80.66666666666667
5166,445,1.0,90,90,96,2,3.0,4.0,2.0,2,4.0,2.0,3.0,2.0,2.0,92.0
5167,447,2.0,55,68,66,1,1.0,2.0,1.0,1,1.0,2.0,1.0,2.0,1.0,63.0
5168,448,3.0,42,49,47,1,3.0,5.0,1.0,1,4.0,3.0,1.0,2.0,2.0,46.0
5169,449,4.0,36,36,38,1,2.0,1.0,1.0,2,5.0,3.0,2.0,2.0,2.0,36.666666666666664
5170,450,4.0,77,80,81,2,1.0,4.0,1.0,1,3.0,3.0,1.0,2.0,1.0,79.33333333333333
5171,451,3.0,51,50,46,1,2.0,4.0,1.0,2,3.0,2.0,3.0,2.0,2.0,49.0
5172,452,1.0,64,76,70,2,3.0,1.0,2.0,1,2.0,2.0,3.0,2.0,1.0,70.0
5173,453,4.0,49,45,44,2,2.0,2.0,1.0,2,3.0,3.0,3.0,2.0,2.0,46.0
5174,454,1.0,31,24,22,1,2.0,3.0,1.0,2,1.0,3.0,1.0,2.0,2.0,25.666666666666668
5175,455,1.0,94,96,87,1,2.0,5.0,1.0,1,5.0,3.0,3.0,2.0,1.0,92.33333333333333
5176,456,2.0,27,39,36,1,1.0,1.0,1.0,1,5.0,2.0,1.0,2.0,1.0,34.0
5177,457,2.0,51,66,61,1,1.0,5.0,1.0,1,3.0,3.0,2.0,1.0,2.0,59.333333333333336
5178,458,0.0,68,68,63,2,2.0,2.0,1.0,1,1.0,1.0,3.0,2.0,2.0,66.33333333333333
5179,459,0.0,66,72,77,2,2.0,2.0,1.0,1,3.0,1.0,2.0,2.0,2.0,71.66666666666667
5180,460,3.0,40,60,58,1,2.0,3.0,1.0,1,2.0,2.0,2.0,1.0,2.0,52.666666666666664
5181,461,1.0,39,56,49,2,1.0,3.0,1.0,1,4.0,1.0,3.0,2.0,2.0,48.0
5182,462,1.0,57,58,56,2,2.0,3.0,1.0,2,4.0,2.0,3.0,2.0,1.0,57.0
5183,463,2.0,74,79,82,2,2.0,3.0,2.0,1,1.0,3.0,3.0,1.0,2.0,78.33333333333333
5184,464,2.0,78,80,76,2,2.0,3.0,1.0,2,2.0,2.0,1.0,2.0,1.0,78.0
5185,465,1.0,47,50,56,2,2.0,3.0,2.0,1,1.0,2.0,2.0,2.0,2.0,51.0
5186,466,1.0,67,69,65,2,2.0,1.0,2.0,2,3.0,2.0,2.0,1.0,1.0,67.0
5187,467,0.0,82,79,71,1,2.0,2.0,1.0,2,4.0,3.0,3.0,2.0,2.0,77.33333333333333
5188,468,1.0,55,62,63,2,3.0,1.0,1.0,1,3.0,2.0,3.0,1.0,2.0,60.0
5189,469,3.0,75,62,60,2,3.0,5.0,2.0,2,2.0,1.0,2.0,2.0,1.0,65.66666666666667
5190,470,2.0,66,59,50,2,1.0,2.0,1.0,2,2.0,3.0,2.0,2.0,2.0,58.333333333333336
5191,471,2.0,81,74,74,2,2.0,3.0,2.0,2,4.0,2.0,2.0,2.0,2.0,76.33333333333333
5192,472,2.0,88,100,100,2,2.0,5.0,2.0,1,4.0,2.0,2.0,2.0,1.0,96.0
5193,473,3.0,77,87,84,2,1.0,3.0,1.0,1,4.0,2.0,3.0,2.0,2.0,82.66666666666667
5194,474,1.0,87,80,76,2,1.0,3.0,1.0,2,5.0,3.0,2.0,1.0,1.0,81.0
5195,475,2.0,46,50,52,1,2.0,3.0,1.0,1,2.0,2.0,3.0,2.0,1.0,49.333333333333336
5196,476,3.0,61,74,72,1,3.0,2.0,1.0,1,3.0,2.0,2.0,1.0,1.0,69.0
5197,478,2.0,43,37,35,2,1.0,2.0,1.0,2,2.0,2.0,3.0,2.0,1.0,38.333333333333336
5198,479,3.0,77,87,87,2,2.0,4.0,1.0,1,4.0,1.0,3.0,1.0,1.0,83.66666666666667
5199,480,2.0,66,73,75,2,2.0,3.0,1.0,1,2.0,2.0,1.0,2.0,1.0,71.33333333333333
5200,481,1.0,78,78,82,2,1.0,1.0,2.0,2,4.0,2.0,2.0,1.0,2.0,79.33333333333333
5201,482,2.0,69,74,88,1,1.0,6.0,2.0,1,4.0,2.0,2.0,2.0,2.0,77.0
5202,483,1.0,67,65,60,1,2.0,1.0,1.0,2,5.0,2.0,2.0,1.0,2.0,64.0
5203,484,3.0,62,69,54,1,2.0,5.0,1.0,2,4.0,3.0,3.0,2.0,2.0,61.666666666666664
5204,485,2.0,54,65,61,1,2.0,2.0,1.0,1,4.0,2.0,1.0,2.0,2.0,60.0
5205,486,0.0,62,82,75,2,2.0,2.0,1.0,1,3.0,3.0,2.0,2.0,1.0,73.0
5206,487,2.0,63,69,59,2,2.0,5.0,1.0,1,3.0,2.0,3.0,2.0,2.0,63.666666666666664
5207,488,2.0,53,64,62,2,2.0,3.0,1.0,1,3.0,1.0,3.0,2.0,2.0,59.666666666666664
5208,489,0.0,44,61,62,2,1.0,5.0,2.0,1,3.0,2.0,1.0,2.0,1.0,55.666666666666664
5209,490,1.0,65,49,48,1,3.0,3.0,1.0,2,3.0,3.0,3.0,1.0,2.0,54.0
5210,491,2.0,80,71,73,2,2.0,4.0,1.0,2,5.0,2.0,3.0,2.0,2.0,74.66666666666667
5211,492,2.0,93,72,78,2,2.0,6.0,1.0,2,4.0,1.0,3.0,2.0,1.0,81.0
5212,493,1.0,66,63,63,1,2.0,4.0,1.0,2,3.0,3.0,3.0,2.0,2.0,64.0
5213,494,2.0,81,84,89,2,2.0,4.0,2.0,1,3.0,3.0,2.0,2.0,2.0,84.66666666666667
5214,495,3.0,65,72,79,2,3.0,3.0,2.0,1,3.0,3.0,2.0,1.0,1.0,72.0
5215,496,1.0,76,70,71,2,3.0,3.0,1.0,2,4.0,3.0,3.0,2.0,2.0,72.33333333333333
5216,498,4.0,60,62,66,2,2.0,2.0,1.0,1,3.0,2.0,1.0,2.0,2.0,62.666666666666664
5217,499,2.0,59,60,61,2,2.0,3.0,1.0,2,3.0,3.0,2.0,1.0,2.0,60.0
5218,500,3.0,65,66,71,2,3.0,2.0,2.0,1,2.0,1.0,2.0,2.0,2.0,67.33333333333333
5219,501,1.0,54,71,66,1,3.0,3.0,1.0,1,2.0,3.0,3.0,2.0,1.0,63.666666666666664
5220,502,3.0,72,87,82,2,2.0,1.0,1.0,1,3.0,1.0,3.0,1.0,2.0,80.33333333333333
5221,503,0.0,90,84,88,2,2.0,5.0,2.0,2,2.0,2.0,2.0,2.0,1.0,87.33333333333333
5222,504,1.0,50,60,59,2,2.0,2.0,2.0,1,3.0,3.0,3.0,2.0,2.0,56.333333333333336
5223,505,2.0,49,56,53,2,1.0,3.0,1.0,1,2.0,3.0,1.0,2.0,2.0,52.666666666666664
5224,506,2.0,70,68,64,1,3.0,5.0,1.0,2,4.0,2.0,1.0,1.0,2.0,67.33333333333333
5225,507,4.0,95,81,79,2,2.0,3.0,1.0,2,3.0,1.0,2.0,2.0,2.0,85.0
5226,508,3.0,71,50,59,2,2.0,1.0,1.0,2,5.0,1.0,2.0,2.0,2.0,60.0
5227,509,2.0,65,83,86,2,3.0,5.0,1.0,1,4.0,3.0,3.0,1.0,2.0,78.0
5228,510,6.0,75,85,91,1,1.0,5.0,2.0,1,4.0,3.0,2.0,2.0,2.0,83.66666666666667
5229,511,1.0,61,53,47,2,2.0,2.0,1.0,2,5.0,2.0,2.0,1.0,2.0,53.666666666666664
5230,512,2.0,75,82,75,2,2.0,4.0,1.0,2,5.0,4.0,3.0,2.0,1.0,77.33333333333333
5231,513,2.0,83,80,81,2,3.0,5.0,1.0,1,2.0,3.0,2.0,2.0,1.0,81.33333333333333
5232,514,6.0,63,82,74,1,2.0,4.0,1.0,1,2.0,3.0,3.0,2.0,2.0,73.0
5233,515,2.0,55,54,46,1,1.0,2.0,1.0,2,3.0,1.0,3.0,2.0,2.0,51.666666666666664
5234,516,3.0,51,58,58,1,2.0,3.0,1.0,1,2.0,3.0,3.0,1.0,2.0,55.666666666666664
5235,517,5.0,69,76,71,2,2.0,1.0,2.0,1,3.0,1.0,2.0,1.0,1.0,72.0
5236,518,4.0,63,51,50,2,2.0,5.0,1.0,2,2.0,2.0,3.0,2.0,2.0,54.666666666666664
5237,519,2.0,80,87,88,2,2.0,4.0,2.0,1,4.0,3.0,2.0,1.0,1.0,85.0
5238,520,3.0,67,78,85,1,2.0,5.0,2.0,1,4.0,1.0,3.0,2.0,2.0,76.66666666666667
5239,521,5.0,96,87,94,2,2.0,6.0,1.0,2,4.0,2.0,2.0,2.0,2.0,92.33333333333333
5240,522,1.0,75,61,57,2,2.0,3.0,1.0,2,2.0,2.0,2.0,2.0,1.0,64.33333333333333
5241,523,3.0,57,56,52,1,2.0,3.0,1.0,2,2.0,2.0,1.0,1.0,2.0,55.0
5242,524,0.0,62,72,69,1,1.0,5.0,1.0,1,5.0,2.0,1.0,2.0,2.0,67.66666666666667
5243,525,2.0,66,76,70,1,2.0,4.0,2.0,2,2.0,2.0,1.0,2.0,2.0,70.66666666666667
5244,527,1.0,61,61,63,2,1.0,3.0,2.0,1,3.0,2.0,2.0,1.0,2.0,61.666666666666664
5245,528,0.0,55,46,47,1,2.0,1.0,1.0,2,3.0,3.0,2.0,2.0,2.0,49.333333333333336
5246,529,1.0,83,85,96,2,2.0,2.0,1.0,1,4.0,3.0,2.0,2.0,2.0,88.0
5247,530,2.0,82,81,73,2,3.0,4.0,1.0,2,3.0,3.0,1.0,1.0,2.0,78.66666666666667
5248,531,3.0,47,39,37,1,3.0,1.0,1.0,2,5.0,3.0,3.0,1.0,1.0,41.0
5249,532,2.0,49,65,64,1,1.0,5.0,1.0,1,1.0,2.0,3.0,2.0,1.0,59.333333333333336
5250,533,5.0,84,75,83,2,2.0,6.0,1.0,2,4.0,2.0,3.0,2.0,1.0,80.66666666666667
5251,534,3.0,59,69,72,1,2.0,3.0,2.0,1,5.0,2.0,2.0,1.0,1.0,66.66666666666667
5252,536,0.0,60,78,74,1,2.0,2.0,2.0,1,3.0,1.0,2.0,2.0,2.0,70.66666666666667
5253,537,3.0,49,71,67,2,1.0,3.0,1.0,1,4.0,2.0,3.0,2.0,1.0,62.333333333333336
5254,538,1.0,78,75,81,1,1.0,3.0,2.0,2,3.0,2.0,3.0,1.0,2.0,78.0
5255,539,2.0,72,68,72,2,2.0,2.0,1.0,2,4.0,3.0,3.0,2.0,2.0,70.66666666666667
5256,540,3.0,48,58,51,1,2.0,4.0,1.0,2,3.0,2.0,3.0,2.0,1.0,52.333333333333336
5257,541,1.0,50,55,54,1,2.0,6.0,1.0,2,3.0,3.0,1.0,1.0,2.0,53.0
5258,542,5.0,52,51,47,2,2.0,3.0,1.0,2,3.0,2.0,3.0,2.0,2.0,50.0
5259,543,3.0,63,56,51,2,1.0,1.0,1.0,2,2.0,3.0,3.0,1.0,2.0,56.666666666666664
5260,544,1.0,81,82,85,2,1.0,3.0,1.0,1,3.0,3.0,3.0,2.0,2.0,82.66666666666667
5261,545,2.0,81,79,84,2,3.0,5.0,1.0,1,2.0,4.0,2.0,2.0,1.0,81.33333333333333
5262,546,4.0,81,63,61,2,3.0,3.0,1.0,2,5.0,3.0,2.0,1.0,2.0,68.33333333333333
5263,547,3.0,17,23,31,1,1.0,3.0,1.0,1,3.0,2.0,2.0,2.0,1.0,23.666666666666668
5264,548,2.0,50,63,60,1,3.0,3.0,1.0,1,2.0,2.0,2.0,2.0,1.0,57.666666666666664
5265,549,3.0,44,55,48,2,2.0,1.0,1.0,1,3.0,1.0,2.0,2.0,2.0,49.0
5266,550,1.0,59,49,54,2,1.0,3.0,2.0,2,2.0,2.0,2.0,2.0,1.0,54.0
5267,551,2.0,53,70,73,1,2.0,5.0,2.0,1,4.0,2.0,3.0,2.0,2.0,65.33333333333333
5268,552,0.0,78,85,88,2,3.0,2.0,2.0,1,4.0,2.0,3.0,2.0,1.0,83.66666666666667
5269,553,1.0,71,62,67,2,2.0,4.0,1.0,2,3.0,3.0,3.0,2.0,1.0,66.66666666666667
5270,554,1.0,61,61,57,1,1.0,6.0,1.0,2,3.0,3.0,2.0,2.0,1.0,59.666666666666664
5271,555,2.0,48,47,46,1,2.0,2.0,1.0,1,4.0,3.0,3.0,2.0,1.0,47.0
5272,556,1.0,78,75,70,2,2.0,5.0,2.0,2,3.0,3.0,2.0,2.0,1.0,74.33333333333333
5273,557,7.0,60,66,67,1,2.0,2.0,1.0,1,4.0,2.0,3.0,1.0,1.0,64.33333333333333
5274,558,3.0,66,68,69,1,1.0,5.0,1.0,1,4.0,1.0,2.0,2.0,2.0,67.66666666666667
5275,559,2.0,87,78,79,2,2.0,5.0,1.0,2,3.0,2.0,2.0,2.0,1.0,81.33333333333333
5276,560,3.0,54,57,50,2,2.0,5.0,2.0,2,3.0,2.0,3.0,2.0,2.0,53.666666666666664
5277,561,3.0,80,83,82,2,2.0,5.0,1.0,1,3.0,2.0,2.0,1.0,2.0,81.66666666666667
5278,562,2.0,67,78,74,1,3.0,2.0,2.0,2,4.0,3.0,2.0,2.0,1.0,73.0
5279,563,2.0,91,82,80,2,2.0,5.0,2.0,2,5.0,2.0,2.0,2.0,2.0,84.33333333333333
5280,564,2.0,60,57,55,1,2.0,4.0,1.0,2,5.0,2.0,3.0,1.0,2.0,57.333333333333336
5281,565,1.0,93,88,92,2,1.0,3.0,2.0,2,4.0,2.0,2.0,1.0,2.0,91.0
5282,567,4.0,57,68,69,1,1.0,3.0,1.0,1,4.0,3.0,2.0,2.0,2.0,64.66666666666667
5283,568,0.0,66,78,73,2,1.0,4.0,1.0,1,1.0,1.0,3.0,2.0,1.0,72.33333333333333
5284,569,2.0,71,84,90,2,2.0,1.0,2.0,1,2.0,3.0,3.0,1.0,2.0,81.66666666666667
5285,570,0.0,63,65,65,2,3.0,3.0,1.0,2,4.0,3.0,2.0,2.0,2.0,64.33333333333333
5286,571,3.0,84,72,73,2,2.0,1.0,1.0,2,5.0,2.0,3.0,1.0,2.0,76.33333333333333
5287,572,1.0,70,75,70,2,2.0,5.0,1.0,1,5.0,2.0,3.0,2.0,1.0,71.66666666666667
5288,573,0.0,73,94,91,1,2.0,3.0,2.0,1,3.0,3.0,2.0,2.0,1.0,86.0
5289,574,1.0,40,44,42,2,3.0,3.0,1.0,1,4.0,2.0,2.0,2.0,2.0,42.0
5290,575,3.0,90,98,99,2,2.0,5.0,2.0,1,1.0,3.0,3.0,1.0,2.0,95.66666666666667
5291,576,1.0,54,73,70,1,2.0,4.0,2.0,1,2.0,3.0,2.0,2.0,2.0,65.66666666666667
5292,577,0.0,79,80,81,2,2.0,3.0,2.0,2,3.0,3.0,3.0,2.0,2.0,80.0
5293,578,1.0,98,85,86,2,3.0,6.0,1.0,2,3.0,2.0,2.0,2.0,2.0,89.66666666666667
5294,579,1.0,43,48,50,1,2.0,1.0,1.0,1,4.0,2.0,2.0,1.0,2.0,47.0
5295,580,2.0,82,74,68,2,1.0,4.0,1.0,2,4.0,2.0,2.0,2.0,2.0,74.66666666666667
5296,581,3.0,40,33,34,1,2.0,2.0,2.0,2,4.0,2.0,1.0,2.0,2.0,35.666666666666664
5297,582,2.0,54,69,61,1,2.0,1.0,1.0,1,4.0,3.0,2.0,2.0,1.0,61.333333333333336
5298,583,2.0,39,54,47,1,2.0,3.0,1.0,1,2.0,2.0,1.0,2.0,2.0,46.666666666666664
5299,584,2.0,93,98,97,2,1.0,5.0,2.0,1,1.0,4.0,3.0,2.0,1.0,96.0
5300,585,3.0,70,68,73,2,1.0,2.0,1.0,1,5.0,2.0,2.0,2.0,2.0,70.33333333333333
5301,586,3.0,57,76,75,2,2.0,5.0,2.0,1,3.0,1.0,2.0,1.0,2.0,69.33333333333333
5302,587,4.0,66,75,77,2,3.0,3.0,1.0,1,3.0,1.0,2.0,2.0,1.0,72.66666666666667
5303,589,1.0,75,76,74,2,2.0,1.0,1.0,1,1.0,2.0,2.0,1.0,2.0,75.0
5304,590,1.0,50,54,43,1,2.0,1.0,1.0,2,2.0,2.0,3.0,2.0,1.0,49.0
5305,591,3.0,80,83,85,2,1.0,2.0,1.0,1,4.0,2.0,3.0,2.0,1.0,82.66666666666667
5306,592,3.0,57,63,63,2,1.0,3.0,1.0,1,3.0,3.0,2.0,2.0,1.0,61.0
5307,593,0.0,42,30,34,2,2.0,1.0,1.0,2,3.0,3.0,3.0,2.0,2.0,35.333333333333336
5308,594,2.0,82,78,75,2,3.0,5.0,1.0,2,3.0,2.0,2.0,1.0,2.0,78.33333333333333
5309,595,2.0,70,76,79,2,2.0,3.0,1.0,1,2.0,2.0,3.0,2.0,1.0,75.0
5310,596,3.0,60,58,65,2,2.0,3.0,2.0,1,3.0,3.0,2.0,1.0,2.0,61.0
5311,597,2.0,53,48,50,1,3.0,3.0,2.0,2,2.0,2.0,2.0,1.0,2.0,50.333333333333336
5312,598,3.0,63,67,54,1,1.0,4.0,1.0,2,3.0,3.0,2.0,1.0,1.0,61.333333333333336
5313,599,2.0,92,94,94,2,3.0,5.0,1.0,1,3.0,2.0,3.0,2.0,1.0,93.33333333333333
5314,600,0.0,44,50,48,1,2.0,2.0,1.0,1,2.0,2.0,2.0,2.0,1.0,47.333333333333336
5315,601,1.0,85,75,83,2,3.0,5.0,2.0,2,4.0,3.0,2.0,2.0,1.0,81.0
5316,602,1.0,44,51,53,2,2.0,1.0,2.0,2,2.0,3.0,3.0,1.0,1.0,49.333333333333336
5317,603,2.0,70,65,66,2,2.0,3.0,1.0,2,4.0,2.0,3.0,1.0,1.0,67.0
5318,604,3.0,29,28,33,1,2.0,2.0,1.0,1,2.0,2.0,3.0,2.0,2.0,30.0
5319,605,0.0,50,65,66,1,1.0,2.0,2.0,1,4.0,1.0,3.0,2.0,2.0,60.333333333333336
5320,606,1.0,73,66,67,1,3.0,3.0,1.0,2,5.0,2.0,3.0,2.0,2.0,68.66666666666667
5321,607,1.0,71,60,64,2,3.0,1.0,1.0,2,3.0,1.0,2.0,1.0,2.0,65.0
5322,609,1.0,75,76,74,2,2.0,2.0,1.0,1,3.0,2.0,1.0,1.0,2.0,75.0
5323,610,3.0,64,66,65,2,2.0,3.0,1.0,2,2.0,2.0,1.0,2.0,1.0,65.0
5324,611,1.0,62,80,77,1,1.0,2.0,2.0,1,2.0,2.0,3.0,2.0,2.0,73.0
5325,613,0.0,77,68,59,2,2.0,1.0,1.0,2,5.0,3.0,3.0,2.0,1.0,68.0
5326,614,3.0,81,70,74,2,3.0,3.0,1.0,2,2.0,3.0,3.0,1.0,2.0,75.0
5327,615,3.0,47,39,27,2,3.0,2.0,1.0,2,2.0,2.0,3.0,2.0,2.0,37.666666666666664
5328,616,1.0,67,72,69,2,3.0,3.0,1.0,2,4.0,3.0,3.0,2.0,2.0,69.33333333333333
5329,617,3.0,69,72,71,2,2.0,5.0,1.0,2,3.0,3.0,2.0,2.0,2.0,70.66666666666667
5330,618,1.0,64,77,75,1,1.0,3.0,1.0,1,3.0,2.0,3.0,2.0,1.0,72.0
5331,619,2.0,59,65,72,1,3.0,4.0,2.0,1,3.0,1.0,2.0,1.0,2.0,65.33333333333333
5332,620,3.0,61,68,71,1,2.0,3.0,2.0,1,3.0,3.0,2.0,1.0,2.0,66.66666666666667
5333,621,0.0,49,50,54,2,2.0,3.0,1.0,2,2.0,2.0,2.0,2.0,2.0,51.0
5334,622,1.0,89,93,96,2,2.0,5.0,1.0,1,3.0,2.0,2.0,2.0,1.0,92.66666666666667
5335,623,2.0,67,77,86,2,1.0,1.0,2.0,1,4.0,2.0,3.0,1.0,2.0,76.66666666666667
5336,625,1.0,87,98,93,2,2.0,1.0,1.0,1,5.0,2.0,1.0,1.0,1.0,92.66666666666667
5337,627,3.0,53,65,62,2,2.0,2.0,1.0,1,4.0,2.0,3.0,2.0,2.0,60.0
5338,628,2.0,74,65,64,2,3.0,2.0,2.0,2,4.0,3.0,2.0,2.0,2.0,67.66666666666667
5339,629,1.0,71,76,74,1,2.0,2.0,2.0,1,5.0,2.0,3.0,2.0,2.0,73.66666666666667
5340,630,3.0,63,63,58,2,2.0,4.0,1.0,2,4.0,2.0,3.0,1.0,2.0,61.333333333333336
5341,631,3.0,72,71,74,2,1.0,3.0,1.0,1,5.0,2.0,2.0,2.0,2.0,72.33333333333333
5342,632,1.0,66,77,73,2,3.0,2.0,1.0,1,4.0,2.0,3.0,2.0,2.0,72.0
5343,633,3.0,55,59,59,2,2.0,3.0,1.0,1,3.0,2.0,2.0,2.0,1.0,57.666666666666664
5344,634,1.0,83,88,94,1,3.0,3.0,2.0,1,5.0,2.0,2.0,1.0,2.0,88.33333333333333
5345,635,1.0,68,59,61,2,1.0,6.0,1.0,2,4.0,2.0,3.0,2.0,2.0,62.666666666666664
5346,636,1.0,87,97,96,2,2.0,1.0,2.0,1,4.0,2.0,2.0,2.0,2.0,93.33333333333333
5347,637,1.0,79,68,75,2,1.0,2.0,2.0,2,4.0,3.0,3.0,1.0,2.0,74.0
5348,639,2.0,100,94,97,2,3.0,1.0,2.0,2,1.0,4.0,2.0,2.0,1.0,97.0
5349,640,1.0,93,100,100,2,2.0,6.0,1.0,1,5.0,2.0,3.0,2.0,2.0,97.66666666666667
5350,641,1.0,46,42,42,2,2.0,3.0,1.0,2,2.0,1.0,2.0,2.0,2.0,43.333333333333336
5351,642,3.0,93,97,97,2,2.0,5.0,2.0,2,1.0,2.0,3.0,2.0,2.0,95.66666666666667
5352,643,1.0,60,72,68,1,1.0,3.0,2.0,2,5.0,1.0,1.0,1.0,2.0,66.66666666666667
5353,644,2.0,70,60,61,1,3.0,5.0,1.0,2,2.0,2.0,3.0,1.0,1.0,63.666666666666664
5354,645,2.0,81,83,86,2,3.0,4.0,1.0,1,3.0,1.0,1.0,1.0,2.0,83.33333333333333
5355,646,1.0,73,86,96,2,3.0,5.0,2.0,1,2.0,3.0,2.0,1.0,2.0,85.0
5356,647,1.0,86,67,69,1,1.0,3.0,1.0,2,3.0,2.0,2.0,2.0,2.0,74.0
5357,648,1.0,81,96,90,2,2.0,5.0,2.0,1,4.0,2.0,2.0,1.0,1.0,89.0
5358,649,2.0,65,72,64,1,2.0,1.0,1.0,1,5.0,2.0,3.0,1.0,1.0,67.0
5359,650,3.0,54,64,62,1,2.0,2.0,1.0,1,4.0,2.0,3.0,2.0,2.0,60.0
5360,651,1.0,81,90,95,2,3.0,3.0,1.0,1,4.0,3.0,3.0,1.0,2.0,88.66666666666667
5361,652,4.0,62,71,67,2,1.0,2.0,1.0,1,2.0,3.0,2.0,1.0,2.0,66.66666666666667
5362,653,3.0,87,99,91,2,3.0,3.0,1.0,1,1.0,2.0,3.0,2.0,2.0,92.33333333333333
5363,654,1.0,56,66,65,2,1.0,4.0,2.0,1,1.0,2.0,2.0,2.0,1.0,62.333333333333336
5364,655,2.0,64,58,50,2,1.0,6.0,1.0,2,2.0,2.0,3.0,1.0,1.0,57.333333333333336
5365,656,1.0,45,46,42,1,2.0,2.0,1.0,2,1.0,2.0,3.0,2.0,2.0,44.333333333333336
5366,657,5.0,76,76,78,2,2.0,1.0,2.0,2,4.0,3.0,3.0,1.0,2.0,76.66666666666667
